ADDRESS_ENGNM,ADDRESS_CHTNM,BLDG_ENGNM,BLDG_CHTNM,OS_STATUS,OS_STATUS_CHTNM,OS_TYPE,OS_TYPE_CHTNM,BEACH,BEACH_CHTNM,AMENITY_AREA,AMENITY_AREA_CHTNM,INDOOR_FACILITIES,INDOOR_FACILITIES_CHTNM,OS_AREA,OS_AREA_CHTNM,REMARK,REMARK_CHTNM,LAST_UPDATE,OBJECTID_1,GeometryLongitude,GeometryLatitude
Sha Tin,沙田 / 沙田,Mei Lam Estate,美林邨 / 美林邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,42700,42700,-,-,03/2024,103,114.17730000000006,22.377800000000036
Sha Tin,沙田 / 沙田,Mei Tin Estate,美田邨 / 美田邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,20300,20300,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,104,114.17020000000002,22.37570000000005
Sha Tin,沙田 / 沙田,Sha Kok Estate,沙角邨 / 沙角邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,49300,49300,-,-,03/2024,105,114.19330000000002,22.377800000000036
Sha Tin,沙田 / 沙田,Shek Mun Estate,碩門邨 / 硕门邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,13727,13727,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,106,114.2093000000001,22.386700000000076
Sha Tin,沙田 / 沙田,Shui Chuen O Estate,水泉澳邨 / 水泉澳邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,30000,30000,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,107,114.19830000000002,22.372100000000046
Sha Tin,沙田 / 沙田,Sun Chui Estate,新翠邨 / 新翠邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,59300,59300,-,-,03/2024,108,114.18230000000005,22.369200000000035
Sha Tin,沙田 / 沙田,Sun Tin Wai Estate,新田圍邨 / 新田围邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,28800,28800,-,-,03/2024,109,114.18730000000005,22.37050000000005
Sha Tin,沙田 / 沙田,Wo Che Estate,禾輋邨 / 禾輋邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,58300,58300,-,-,03/2024,110,114.19640000000004,22.38850000000008
Sha Tin,沙田 / 沙田,Yan On Estate,欣安邨 / 欣安邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6700,6700,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,111,114.22530000000006,22.41390000000007
Sham Shui Po,深水埗 / 深水埗,Chak On Estate,澤安邨 / 泽安邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,12000,12000,-,-,03/2024,112,114.16470000000004,22.33970000000005
Sham Shui Po,深水埗 / 深水埗,Cheung Sha Wan Estate,長沙灣邨 / 长沙湾邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3500,3500,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,113,114.1563000000001,22.334600000000023
Sham Shui Po,深水埗 / 深水埗,Fortune Estate,幸福邨 / 幸福邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7400,7400,-,-,03/2024,114,114.15390000000002,22.335500000000025
Sham Shui Po,深水埗 / 深水埗,Fu Cheong Estate,富昌邨 / 富昌邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,22700,22700,-,-,03/2024,115,114.15470000000005,22.32860000000005
Sham Shui Po,深水埗 / 深水埗,Hoi Lai Estate,海麗邨 / 海丽邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,18900,18900,-,-,03/2024,116,114.14630000000011,22.332200000000057
Sham Shui Po,深水埗 / 深水埗,Hoi Tat Estate,海達邨 / 海达邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9700,9700,The LOS area is the minimum area required based on the assumed population as at completion of the development.,鄰舍休憩用地面積為以發展項目竣工時擬定人口估算的最少所需面積。 / 邻舍休憩用地面积为以发展项目竣工时拟定人口估算的最少所需面积。,03/2024,117,114.1504000000001,22.329800000000034
Sham Shui Po,深水埗 / 深水埗,Hoi Ying Estate,海盈邨 / 海盈邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3570,3570,The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,118,114.14840000000004,22.328400000000045
Sham Shui Po,深水埗 / 深水埗,Lai Kok Estate,麗閣邨 / 丽阁邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,18900,18900,-,-,03/2024,119,114.15680000000009,22.332200000000057
Sham Shui Po,深水埗 / 深水埗,Lai On Estate,麗安邨 / 丽安邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9900,9900,-,-,03/2024,120,114.15850000000012,22.330800000000067
Sham Shui Po,深水埗 / 深水埗,Lai Tsui Court,麗翠苑 / 丽翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,11750,11750,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,121,114.1545000000001,22.334100000000035
Sham Shui Po,深水埗 / 深水埗,Nam Shan Estate,南山邨 / 南山邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,19200,19200,-,-,03/2024,122,114.17120000000011,22.334500000000048
Sham Shui Po,深水埗 / 深水埗,Pak Tin Estate,白田邨 / 白田邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,40525,40525,"1) The LOS area is the minimum area derived from the approved Planning Briefs for redevelopment of Pak Tin Estate. 2) Redevelopment for Phase 12 & Phase 13 are still in progress and their respective planned LOS areas are about 5,250 sqm. and 7,987 sqm.","1) 鄰舍休憩用地面積節錄自白田邨重建项目的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自白田邨重建项目的核准规划大纲内的最少面积。2) 第十二期及第十三期重建項目仍在進行中，其各自規劃中的鄰舍休憩用地面積約為5,250 平方米 和 7,987 平方米。 / 第十二期及第十三期重建项目仍在进行中，其各自规划中的邻舍休憩用地面积约为5,250 平方米 和 7,987 平方米。",03/2024,123,114.1676000000001,22.337200000000053
Sham Shui Po,深水埗 / 深水埗,Shek Kip Mei Estate,石硤尾邨 / 石硖尾邨,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,33700,33700,"The LOS area is determined based on the approved Planning Brief as at completion of the development, as well as the survey record kept by the Hong Kong Housing Authority.",鄰舍休憩用地面積乃根據發展項目竣工時的核准規劃大綱，以及房委會備存的測量記錄綜合而定。 / 邻舍休憩用地面积乃根据发展项目竣工时的核准规划大纲，以及房委会备存的测量记录综合而定。,03/2024,124,114.16530000000012,22.332700000000045
